id_student,code_module,code_presentation,num_of_prev_attempts,studied_credits,outcome,gender_F,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,highest_education_A Level or Equivalent,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_0-10%,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,age_band_0-35,age_band_35-55,age_band_55<=,disability_Y,TMA1,TMA2,TMA3,PC1,PC2
585727,BBB,2014B,0,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.6,14.04,0.0,-1.052690524239694,-0.10215610956935049
586086,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.75,14.94,12.6,0.33376825633545865,-0.06435289230137162
586111,BBB,2014B,1,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,-1.1105660478467307,-0.09542936995894093
586712,BBB,2014B,0,120,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.55,15.3,15.3,0.6986095756973695,0.2906417061351104
586995,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.75,12.6,8.64,-0.24974865684887207,-0.20688011907701662
587181,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.7,10.8,14.4,-0.995467456844556,0.31774668533069933
587524,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.6,15.3,15.48,0.6583511645607232,-0.38667577746971127
587538,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.55,14.94,15.12,-0.9592823994251201,-0.09612790543695848
587780,BBB,2014B,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5,15.66,12.78,0.13675545592831792,-0.09895751759850979
588039,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.65,12.78,0.0,-0.9019810639267973,-0.1049252713478683
588302,BBB,2014B,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.95,13.5,11.16,0.37710474309671044,-0.00963018184761725
588459,BBB,2014B,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.75,9.0,7.2,-0.8642436664992192,-0.19311160784724848
588484,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.55,13.14,12.06,-1.0990094535043702,-0.15850727901162
588685,BBB,2014B,1,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,11.16,10.08,-0.9833559213806636,-0.1685471013067648
589333,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.75,11.52,13.32,-0.8622423513812639,-0.11235593303586448
589444,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.3,14.4,12.96,-0.67314345278659,-0.012137488464756846
589862,BBB,2014B,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.2,14.94,12.24,-0.7429233789852803,-0.03045794942205957
589997,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.35,15.3,16.56,-0.8090637394888224,-0.006983068249172489
590408,BBB,2014B,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.5,13.5,12.6,-0.6348206325655985,-0.04085176308362954
590520,BBB,2014B,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
590812,BBB,2014B,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.75,11.34,0.0,-0.9645777454268959,-0.15107866170074047
590870,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,11.34,2.7,-0.8492342411536352,-0.14546324326983578
591547,BBB,2014B,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.95,12.6,0.0,-0.24595274345999807,0.5626584120629254
591725,BBB,2014B,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.95,10.62,8.82,-1.156228306568789,-0.16750202468516578
591743,BBB,2014B,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.75,10.26,0.0,-1.0138045005282135,0.04913041704485752
592193,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.25,14.22,14.58,-0.9428401349709962,-0.1977982761208973
592725,BBB,2014B,0,180,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.9,13.5,11.7,-1.046898735839527,-0.14245708482415867
593345,BBB,2014B,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.25,7.56,9.0,-0.9074582282417031,-0.10330673961849014
594061,BBB,2014B,0,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.1,16.74,16.02,2.845973541202151,1.164585365235267
594417,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.55,12.06,12.78,-1.1033596419230993,-0.1728121277421916
594774,BBB,2014B,1,120,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
595047,BBB,2014B,1,180,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.15,14.58,14.04,0.07350882965327968,1.2751438324839393
596171,BBB,2014B,0,70,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.95,14.94,16.74,-0.792399189068349,0.17737558412315982
596533,BBB,2014B,0,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.1,14.22,9.0,-0.34911598769084823,0.09694403621063813
597316,BBB,2014B,0,120,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.75,12.06,11.34,0.5851864894405706,-0.38925188397790844
597321,BBB,2014B,1,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.1411229738128776,-0.16901919698717321
597730,BBB,2014B,0,180,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.95,13.14,13.5,-0.775832677132359,-0.18056409545597793
597882,BBB,2014B,0,150,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.25,12.78,12.96,1.25730244767335,-0.4518899809833684
598495,BBB,2014B,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.75,13.14,0.0,0.11144659087313062,0.07111330798287974
598614,BBB,2014B,0,120,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.9,10.44,12.96,-1.1413299537951214,-0.13028938702010598
598624,BBB,2014B,0,120,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.75,12.6,12.24,-0.9887771330705318,-0.11130827127927514
598694,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,17.1,15.84,-0.5696401523500211,0.1502315460296803
598918,BBB,2014B,0,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.95,15.48,13.32,-0.04211218636083035,-0.2564384213024803
599132,BBB,2014B,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.1,14.22,14.04,-0.7953844984813615,-0.1658236614651505
599161,BBB,2014B,1,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,13.5,9.9,2.0510439762295425,-0.47234995098471666
599202,BBB,2014B,1,120,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.95,16.74,16.74,1.4992900039287629,-0.4405052110006463
599207,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3.1,10.44,7.2,2.081226715152483,-0.4072322476482931
599495,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.35,14.4,11.88,-0.16407495684031234,-0.10927309883485917
599769,BBB,2014B,0,150,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4.25,13.32,0.0,-0.45969087985120305,-0.040076165356201066
599990,BBB,2014B,1,180,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.75,11.52,12.6,-0.8665804230782513,-0.032531377187138714
601010,BBB,2014B,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.1,13.86,16.2,-0.5018024468657267,-0.04072879368179323
601238,BBB,2014B,1,120,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.2,9.9,10.62,-0.6073699547955745,-0.11230539620899631
601356,BBB,2014B,0,120,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.8,12.96,14.58,0.1516786843084751,-0.331006705473702
601616,BBB,2014B,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8,13.68,13.5,-1.035696114494864,-0.12154468815062391
601862,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.8,13.14,10.98,-0.9892212414941864,-0.1719052704802748
602011,BBB,2014B,1,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.35,7.92,7.2,-0.7800147346820865,-0.07487250676338957
602815,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.4,12.6,12.96,-1.026168852989222,-0.1692158581546623
602929,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.55,11.34,8.82,-0.9029129863810704,-0.020780436887297426
602991,BBB,2014B,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.25,15.3,15.66,2.2476907442597684,-0.6492714009623993
603112,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.5,16.2,0.0,-0.9788411009730889,-0.17721296023953156
603543,BBB,2014B,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.1159401149345491,-0.1348131696731248
603762,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.9,15.66,14.94,-0.6414199761680289,-0.10417337833224614
604106,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.95,11.52,12.24,-0.9344757592788812,-0.07552200034330524
604962,BBB,2014B,1,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.1,13.5,11.52,3.0089781739341346,0.3107850506681709
605474,BBB,2014B,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
605597,BBB,2014B,1,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.9,13.14,0.0,-1.0774250606974012,-0.02210192429162676
605672,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.1,13.14,15.3,-0.6293870636124465,1.2047770868377792
605693,BBB,2014B,0,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.25,14.94,15.12,-0.7727416747015187,0.03121630947561582
605996,BBB,2014B,0,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.2,7.2,7.2,-1.003477003933398,-0.06991109447299827
606069,BBB,2014B,1,120,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,9.18,9.0,-0.929229045789052,0.09880138963960752
606075,BBB,2014B,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
606313,BBB,2014B,0,75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3.35,13.32,12.06,17.45335115729949,-0.9430210983958349
606529,BBB,2014B,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.5,13.5,0.0,-0.9535481942574476,0.04439500904013803
606634,BBB,2014B,0,90,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.75,13.32,12.96,-0.9038697481516815,-0.06541643860857378
606690,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.25,14.76,15.48,-0.18360948482986816,-0.036350286444438766
607108,BBB,2014B,0,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.6,12.42,13.68,-0.8806522839477698,-0.16766230877740865
607220,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2,11.34,10.26,-0.6077263914126391,-0.249920607972368
607380,BBB,2014B,1,120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
607529,BBB,2014B,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,14.58,14.58,-0.7742822907519525,-0.22197996667339273
607678,BBB,2014B,0,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.9,12.24,13.14,-1.0696013564047577,-0.14494707301001844
607848,BBB,2014B,1,180,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.2,12.06,10.62,-1.160004639757767,-0.16712273160966393
607953,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4,11.16,10.8,-1.0791373061632432,-0.181016947114562
608104,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.25,12.96,14.22,-0.29529458321506974,-0.19516436325302214
608110,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.05,12.96,10.26,-0.8740124131408002,-0.08473627634949041
608164,BBB,2014B,0,180,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.3,14.58,14.4,0.1263708765677068,1.0288159405121573
608407,BBB,2014B,0,120,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.05,12.06,12.6,0.4683532295457051,0.17472560846890264
608961,BBB,2014B,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
609426,BBB,2014B,0,120,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.75,11.34,12.96,-0.9743476576255978,-0.13089468438127955
609596,BBB,2014B,0,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,13.5,14.94,2.916595292656353,-0.31713220432475486
610239,BBB,2014B,0,120,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
610340,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,11.7,11.16,-1.1222413078679885,-0.1709156623646824
610416,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.95,10.62,9.18,0.1555372030485445,-0.2847949015743287
610759,BBB,2014B,1,120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,12.6,9.72,-0.47441505390130906,0.39497308934716097
610802,BBB,2014B,1,120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.7,12.42,0.0,-1.0880874037403785,-0.17677515876493766
611348,BBB,2014B,0,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,15.12,12.24,-0.5564969632460485,-0.20170890662969226
611475,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.75,14.58,15.3,-0.8132726367989616,-0.09746162215220582
611719,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
612082,BBB,2014B,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.55,13.5,12.24,-0.2575479375166292,0.30530450734695597
612113,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-1.160004639757767,-0.16712273160966393
612120,BBB,2014B,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.55,13.14,12.06,-0.6731700896306181,-0.030506037311604405
612212,BBB,2014B,0,120,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2.9,0.0,0.0,-0.9456359128600024,-0.043691615389365696
612370,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.65,13.32,11.16,-0.4788078629735765,0.8005366362272242
612396,BBB,2014B,0,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,-1.1223447978591106,-0.15155075738114876
612600,BBB,2014B,0,60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,12.96,15.3,-0.9351839782681673,0.13932306858029686
612721,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.15,15.3,15.84,0.0590213424617028,-0.055871726047131025
612756,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.55,13.68,13.86,1.5551875785220268,0.9366759643414538
612841,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,13.68,13.86,-1.1185684646701328,-0.15193005045665067
612862,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.5,16.2,14.58,1.093739070491226,-0.3547829566439864
612919,BBB,2014B,0,75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0,13.5,12.96,4.787338838609068,-0.6529125429125329
613038,BBB,2014B,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.8,13.68,15.3,-1.1335703074349224,-0.16977778313817685
613047,BBB,2014B,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.95,10.62,11.16,-1.1031540899656809,-0.15454099176620004
613093,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.65,12.6,13.14,-0.8604318651820577,0.052169343815851796
613162,BBB,2014B,1,120,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.1,0.9,16.2,-1.1071359751120775,-0.17243283466668977
613170,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.9,13.32,12.6,-0.5831616164313911,-0.21352704264323552
613199,BBB,2014B,1,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.6,11.16,12.24,-0.7713823673063348,-0.16176157021405388
613205,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.75,13.32,11.7,-0.9352359796976927,-0.0746865520414178
613299,BBB,2014B,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.6,16.74,15.66,-0.7237924682109895,-0.19614303688793583
613355,BBB,2014B,0,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.55,12.24,11.7,-0.6907039819566296,-0.09299876119604811
613426,BBB,2014B,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.7,13.86,13.32,0.04017836033882866,0.6404335798122035
